source,target,weight,type
10107,11573,1,follow
10107,9623,1,like
10107,9733,1,follow
10107,6465,1,like
10107,12090,1,like
10107,6448,1,like
10107,15185,1,like
10107,429,1,like
10107,8214,1,follow
10107,14463,1,follow
10107,10058,1,follow
10107,2087,1,like
10107,9961,1,follow
10107,6668,1,like
1917,1237,3,dislike
1917,8697,1,like
1917,168,1,follow
1917,11796,2,like
1917,14463,1,like
1917,20748,1,follow
1917,1621,1,like
1917,1153,1,follow
1917,1917,3,like
1917,16015,1,like
1917,17813,1,follow
1917,15775,1,like
1917,17151,1,like
1917,17127,1,like
1917,16234,1,like
1917,15790,1,unfollow
1917,9768,1,follow
1917,9451,1,follow
1917,2574,1,dislike
1917,11388,1,like
1917,16150,1,follow
1917,14440,1,follow
1917,18527,1,like
1917,6388,1,dislike
1917,13830,1,follow
1917,17194,1,follow
1917,673,1,follow
1917,8267,1,follow
1917,7192,1,follow
1917,9816,1,like
1917,9283,1,like
1917,8806,1,follow
1917,16844,1,like
1917,7676,1,follow
1917,8044,1,like
1917,16020,1,like
1917,14361,1,like
1917,8312,1,like
1917,13552,1,dislike
1917,6983,1,dislike
1917,12412,2,like
1917,19873,1,like
1917,15673,1,follow
1917,16716,1,like
10112,12090,1,like
10112,9071,1,follow
10112,16047,1,follow
10112,8652,1,follow
10112,8929,1,follow
10112,9688,1,like
10112,1103,1,like
10112,16125,1,like
10112,9885,1,like
10112,6599,1,like
10112,8312,1,follow
10112,8026,1,like
10112,9991,1,follow
1922,11650,1,follow
1922,11596,1,like
1922,11985,1,like
1922,19496,1,like
1922,13391,1,like
1922,15618,1,like
1922,10937,1,follow
1922,1922,3,like
1922,7720,1,follow
1922,19366,1,like
1922,9534,1,follow
1922,15624,1,follow
1922,15200,1,follow
1922,8865,1,like
1922,14530,1,like
1922,447,1,like
1922,15602,1,follow
1922,19209,1,follow
1922,11850,1,like
1922,20598,1,follow
1922,20435,1,like
1922,10984,1,like
1922,8984,1,like
1922,17645,1,like
1922,13883,1,like
1922,13830,1,follow
1922,673,1,like
1922,6298,1,dislike
1922,6402,1,dislike
1922,16716,1,follow
1922,14563,1,follow
1922,553,1,dislike
1924,11961,1,like
1924,14907,1,follow
1924,8831,1,like
1924,19873,1,follow
1924,20435,2,follow
1924,12180,1,like
1924,15879,1,like
1924,20403,1,like
1924,12009,1,follow
1924,17615,1,follow
1924,1070,1,like
1924,8802,1,like
1924,1214,1,follow
1924,12412,4,follow
1924,9534,1,follow
1924,9826,2,like
1924,9630,1,follow
1924,15185,1,like
1924,11954,1,like
1924,7180,1,follow
1924,12003,1,like
1924,1924,2,like
1924,15578,1,like
1924,12258,1,like
1924,14495,1,like
1924,14996,1,like
1924,15677,1,like
1924,7189,1,like
1924,13860,1,follow
1924,19209,1,follow
1924,8188,1,like
1924,10253,1,like
1924,6298,1,like
1924,7720,1,like
1924,13834,1,like
1924,8312,1,like
1924,14676,1,follow
1924,9703,1,follow
1924,2784,1,like
1924,8318,1,like
1924,7748,1,dislike
1924,6629,1,dislike
1924,1237,1,follow
1924,7778,1,follow
1924,13516,1,dislike
1924,16537,1,like
1938,1774,1,follow
1938,7780,1,follow
1938,7977,1,follow
1938,1938,2,like
1938,16169,1,follow
1938,8267,1,like
1938,7885,1,follow
10131,11957,1,follow
10131,19209,1,like
10131,19873,1,follow
10131,6288,1,like
10131,1039,1,like
10131,11388,1,follow
10131,8817,1,follow
10131,12412,1,follow
10131,14463,1,dislike
10131,7715,1,follow
10131,7377,1,like
10131,6465,1,dislike
10131,15479,1,dislike
10131,170,1,follow
10131,8312,1,follow
10131,8630,1,like
10131,447,2,like
10131,14451,1,like
10131,9630,1,like
1942,6930,1,follow
1963,11415,1,follow
1963,13826,1,follow
1963,15796,1,follow
1963,11458,2,follow
1963,11800,1,like
10156,16158,1,like
10156,10207,1,like
10156,2471,1,follow
10156,12334,1,follow
10156,14996,1,follow
10156,7758,1,like
10156,10335,1,follow
10156,9660,1,follow
10156,10156,1,like
10156,16169,1,follow
10157,10157,4,like
10157,16310,1,like
10157,11722,1,like
10157,2504,1,like
10157,16899,1,follow
10157,15175,1,like
10157,8619,2,like
10157,16352,1,follow
10157,1834,1,follow
10157,9660,1,follow
10157,7977,1,like
10157,9046,1,like
10157,8026,1,like
10157,11665,1,follow
10157,16676,1,like
10157,8788,1,dislike
10157,8994,1,like
10157,1115,1,dislike
10157,11796,1,like
10157,6465,1,follow
10157,6388,1,dislike
10157,12412,1,like
10157,13391,1,dislike
10157,14217,1,like
10159,11477,1,like
10159,1864,1,dislike
10159,14808,1,follow
10159,1364,1,like
10159,6629,1,like
10159,9029,1,like
10161,6332,3,like
10161,8766,1,like
10161,10161,1,dislike
10161,7700,1,like
10161,16125,1,dislike
10161,10267,1,follow
10161,17444,1,follow
10163,15315,1,follow
10163,7743,1,follow
10163,15918,1,follow
10163,9831,1,follow
10163,17074,1,like
10163,9384,1,follow
10163,9988,1,follow
10163,17371,1,like
10163,8817,1,like
10164,7210,1,dislike
10164,10715,1,like
10164,8050,1,dislike
10164,13873,1,follow
10164,14910,1,like
10164,10250,1,follow
1979,8069,1,like
1979,447,1,follow
1979,11789,1,follow
1979,15244,1,follow
1979,12412,1,follow
1979,1979,4,like
1979,15185,1,like
1979,11633,1,like
1979,11468,1,like
1979,8905,1,like
1979,7183,1,follow
1979,8026,1,dislike
1979,8188,1,follow
1979,8722,1,like
1979,1490,1,follow
1979,6298,1,dislike
1979,20201,1,follow
1979,16199,1,like
1979,6687,1,follow
1979,13830,1,like
1979,1922,1,dislike
1979,20161,2,dislike
1979,6465,1,like
1979,14471,1,follow
1983,19986,1,follow
1983,14624,1,follow
1983,12412,1,follow
1983,1924,1,follow
1983,10388,1,follow
1983,7989,1,like
1983,1770,1,follow
1983,9537,1,follow
1983,8811,1,follow
1983,15249,1,dislike
1983,1983,2,like
1983,8312,1,follow
1983,14182,1,like
1983,20748,1,follow
1984,15200,1,follow
1984,9703,1,follow
1984,14494,1,like
1984,14495,1,follow
1984,8664,1,like
1984,16020,1,like
1984,16169,1,dislike
1984,16160,1,like
1984,16069,1,dislike
1984,18738,1,like
10177,15963,1,like
10177,1243,1,follow
10177,117,1,like
10177,10209,1,follow
10177,12412,1,like
10177,8036,1,follow
10177,16150,1,dislike
10177,14808,1,follow
10177,8026,1,unfollow
10177,19596,1,like
10177,14907,1,like
10179,10537,1,like
10179,20748,1,like
10179,15006,1,like
1990,12094,1,like
1990,8821,1,follow
1990,8026,1,follow
1990,14350,1,like
1993,10835,1,follow
1993,12185,1,follow
1993,12412,1,follow
1993,7720,1,like
1993,12167,1,like
1993,1993,1,follow
1993,5371,1,like
1993,8073,1,like
1993,13385,1,like
1993,8901,1,like
1993,11919,1,like
1993,6413,1,follow
1993,9826,1,dislike
1993,8802,1,follow
1993,7725,1,follow
1993,8679,1,follow
1993,10251,1,like
1993,8312,1,follow
1993,14996,2,dislike
1993,12168,1,like
1993,8835,1,follow
1993,15957,1,follow
1993,2281,1,follow
1993,16228,1,like
1993,8055,1,like
1993,1237,1,follow
1993,14488,1,like
1993,622,2,like
1993,7228,1,like
1993,496,1,like
1993,960,1,like
1993,8819,1,dislike
1993,1153,1,follow
1993,17064,1,like
1993,13870,1,like
1993,13516,1,like
1993,16486,1,dislike
1994,8069,1,like
1994,11774,1,like
1994,8824,2,like
1994,11986,1,follow
1994,11961,1,follow
1994,1621,1,follow
1994,10621,1,follow
1994,11798,1,follow
1994,1256,1,like
1994,9535,2,follow
1994,10717,1,follow
1994,15765,1,follow
1994,7399,1,like
1994,10193,1,follow
1994,14463,1,follow
1994,15023,1,like
1994,11215,1,follow
1994,1994,1,like
1994,10250,1,like
1994,16682,1,follow
1994,12379,2,follow
1994,13879,1,like
1994,15200,1,like
1994,7335,1,like
1994,17615,1,dislike
1994,14478,1,like
1994,7659,1,follow
1994,16637,1,like
10189,18391,1,follow
10189,8378,1,follow
10189,6332,1,follow
10189,11871,1,follow
10189,13024,3,dislike
10189,10231,1,follow
10189,10189,2,like
10189,1156,1,follow
10189,10450,1,follow
10189,8790,1,like
10189,2884,1,like
10189,20489,1,follow
10193,11986,1,follow
10193,12185,1,follow
10193,1821,1,like
10193,11775,1,like
10193,11594,1,like
10193,1692,1,follow
10193,11936,1,like
10193,12095,1,like
10193,12167,1,follow
10193,7456,1,like
10193,7399,1,follow
10193,15244,1,follow
10193,7951,1,like
10193,11693,1,follow
10193,10466,2,like
10193,11022,1,like
10193,15023,1,like
10193,12199,1,like
10193,10202,1,dislike
10193,181,1,follow
10193,12168,1,follow
10193,6622,1,like
10193,11953,1,like
10193,10193,5,like
10193,10490,1,like
10193,9534,1,like
10193,9427,1,like
10193,1790,1,follow
10193,11961,1,like
10193,15185,1,like
10193,10005,1,follow
10193,2933,1,dislike
10193,8232,2,follow
10193,16502,1,like
10193,8439,2,like
10193,5371,1,like
10193,9068,1,follow
10193,2423,1,follow
10193,2739,1,like
10193,8835,1,like
10193,14463,1,like
10193,6298,1,follow
10193,12412,1,dislike
10197,8833,1,like
10197,17171,1,like
10197,7641,1,like
10197,8782,1,dislike
10197,8191,1,follow
10197,15918,1,follow
10197,16020,1,like
10197,7725,1,like
10199,9826,1,like
10199,15688,1,follow
10199,15146,1,like
10199,117,1,like
10199,11215,1,follow
10199,1490,1,like
10199,11850,1,like
10199,14379,1,follow
10199,14910,1,like
10199,135,2,like
10199,14345,1,like
10199,13998,1,follow
10199,10163,1,follow
10199,9216,1,like
10199,16169,1,dislike
10199,7216,1,like
10199,20576,1,like
10202,8865,1,follow
10202,9885,1,follow
10202,14996,1,follow
10202,17813,1,follow
10202,14910,1,like
10202,1864,1,follow
10202,16125,1,like
10202,11543,1,follow
10202,10202,1,dislike
10202,16036,1,follow
10202,10746,1,like
10202,9451,1,follow
10202,16038,1,like
10202,10193,1,follow
10202,17615,1,follow
10202,15618,1,follow
10202,11943,1,follow
10202,8439,1,follow
10202,12412,1,unfollow
10202,13505,1,like
10202,12185,1,like
10202,10325,1,like
10202,14907,1,like
10202,15023,1,follow
10202,6390,1,like
10202,8487,1,like
10202,11128,1,like
10202,13830,1,follow
10202,6366,1,follow
10202,1103,1,like
10202,15200,1,follow
10202,10269,1,follow
10202,9806,1,like
10202,14463,2,like
10202,6629,1,follow
10202,7726,1,dislike
10202,8375,1,like
10202,10005,1,like
10202,10164,1,follow
10202,8872,1,dislike
10202,9579,1,dislike
10202,6984,1,follow
10202,9071,1,follow
10202,8782,1,dislike
10202,10001,1,like
10202,1984,1,follow
10202,16020,1,like
10202,2224,1,dislike
10202,19363,1,like
10202,9630,1,dislike
10202,12766,1,like
10202,6332,1,follow
10202,9027,1,like
10203,10641,1,like
10203,10211,1,like
10203,15918,1,follow
10203,8653,1,follow
10203,13932,2,like
10203,340,1,follow
10203,9857,1,dislike
10203,16228,1,dislike
10203,701,1,follow
10203,14538,1,like
10203,1475,1,follow
10207,8026,1,like
10207,12412,1,like
10207,16169,1,follow
10207,11215,1,like
10207,20795,1,like
10207,10156,1,like
10207,16125,1,like
10207,14451,1,like
10209,10209,2,like
10209,7700,1,like
10209,10242,1,follow
10209,12305,1,like
10209,960,1,like
10209,8026,2,like
10209,13883,1,follow
10209,7725,1,follow
10209,1047,1,dislike
10210,17151,1,like
10210,8312,1,unfollow
10210,8026,1,like
10210,1528,1,follow
10210,10210,1,dislike
10210,6930,1,like
10210,10223,1,like
10210,6298,2,like
10211,8714,1,follow
10211,8963,1,follow
10211,11110,1,like
10211,10211,2,like
10211,1359,4,unfollow
10211,13870,1,like
10211,12167,1,like
10211,12111,1,like
10211,11676,1,like
10211,10634,1,follow
10211,16647,1,unfollow
10211,14941,1,follow
10211,2269,1,dislike
10211,8901,1,like
10211,8036,1,follow
10211,10380,1,follow
10211,14292,1,like
10211,1118,4,like
10211,16682,1,follow
10211,16755,1,dislike
10211,20689,1,follow
10211,5386,1,like
10211,16637,1,dislike
10211,10537,1,follow
10211,2281,1,dislike
10211,15081,1,like
10211,15918,2,like
10211,8770,1,dislike
10211,13024,1,dislike
10211,9096,1,dislike
10211,8774,1,like
10211,7860,1,like
10211,7756,1,dislike
10211,7226,1,follow
10211,14910,1,follow
10218,7641,1,follow
10218,3039,1,follow
10218,14451,1,follow
10218,15985,1,follow
10218,11607,1,like
10218,13992,1,follow
10218,1144,1,unfollow
10218,16486,1,follow
10218,14996,1,like
10218,11693,1,follow
10218,11608,1,follow
10218,10218,3,like
10218,8089,1,like
10218,12412,4,like
10218,14538,1,follow
10218,12204,1,follow
10218,20282,1,follow
10218,1103,1,like
10218,7522,1,follow
10218,16560,1,like
10218,6482,1,follow
10218,6360,1,follow
10218,10325,1,follow
10218,1528,1,like
10218,9630,1,follow
10218,12168,1,follow
10218,8188,1,like
10218,15389,1,like
10218,14478,1,follow
10218,15666,1,follow
10218,17074,1,like
10218,10298,1,like
10218,16637,1,like
10218,8822,1,like
10218,10239,1,like
10218,8782,1,dislike
10218,14463,1,follow
10218,13916,1,follow
10218,16619,1,follow
10218,7095,1,like
10218,7119,1,follow
10218,2087,1,like
10218,9534,1,like
10218,19873,1,like
10218,18738,1,follow
10218,6599,1,dislike
10218,15876,1,follow
10218,17640,1,dislike
10218,7700,1,like
10218,8050,1,like
10218,8830,1,like
10218,7834,1,like
10218,2391,1,follow
10218,8877,1,dislike
10218,9560,1,like
10223,10223,1,dislike
10223,14832,1,like
10223,9366,1,follow
10223,19363,1,follow
10228,8819,1,like
10228,8426,1,follow
10228,9826,1,follow
10228,8766,1,like
10229,7119,1,like
10229,13916,1,dislike
10229,8318,1,follow
10229,9633,1,like
10229,15985,1,like
10229,10229,1,dislike
10229,14538,1,like
10229,19209,1,follow
10230,11010,1,like
10230,11919,1,like
10230,7947,1,like
10231,10189,1,follow
10231,13024,3,like
10231,10859,1,follow
10231,8214,1,follow
10231,6332,1,follow
10231,14923,1,like
10231,8439,1,dislike
10231,12090,1,like
10231,14910,1,follow
10231,13873,1,follow
2037,8802,1,like
2037,15765,1,like
2037,6288,1,follow
2037,1994,1,follow
2037,7163,1,like
2037,15040,1,like
2037,117,1,follow
2037,16036,1,like
2037,6298,1,like
2037,14463,1,dislike
2037,9826,1,dislike
2037,7377,1,follow
10234,2568,1,like
10234,8822,1,follow
10234,117,1,follow
10234,8267,1,like
10234,10382,1,like
10234,15918,1,dislike
10234,10325,1,like
10234,8830,1,follow
10234,13834,1,follow
2046,2046,1,like
2046,15909,1,follow
2046,8774,1,dislike
2046,16069,1,follow
2046,20795,1,follow
2046,15389,1,follow
2046,16647,1,like
2046,14471,1,dislike
2046,8439,1,follow
2046,14507,1,follow
2046,1359,1,follow
2046,999,1,follow
10239,117,1,follow
10239,10239,1,like
10239,7522,1,like
10239,15765,1,follow
10239,8026,1,follow
10239,10043,1,follow
10239,6298,1,like
10239,20804,1,like
10239,11458,1,like
10239,10822,1,follow
10239,15232,1,follow
10239,8366,1,follow
10239,11207,1,dislike
10241,5327,1,like
10241,10223,1,follow
10241,16487,1,like
10241,6390,1,like
10242,15775,1,like
10242,17201,1,like
10242,7725,1,like
10242,10209,1,follow
10242,8901,1,follow
2050,7149,1,follow
2050,2738,1,follow
2050,15666,1,like
2050,16576,1,follow
2050,9451,2,like
2050,9427,1,like
2050,8191,1,dislike
2050,3876,1,follow
10243,15911,1,follow
10243,10663,1,follow
10243,13932,1,follow
10243,9831,1,follow
10243,15918,1,follow
10243,15561,1,dislike
10243,6441,1,like
10243,10203,1,like
10243,2269,1,dislike
10243,10243,1,like
10243,1254,1,dislike
10243,7743,1,follow
10243,8188,1,follow
10249,9068,1,follow
10249,10562,1,follow
10249,11305,1,follow
10249,10249,1,like
10249,11322,1,follow
10249,12412,1,follow
10249,10767,1,like
10249,13945,1,like
10249,15948,1,follow
10249,11953,2,like
10249,7156,1,follow
10249,11964,1,like
10249,6465,1,follow
10249,15185,1,like
10249,2883,1,like
10249,15963,1,like
10249,10270,1,follow
10249,447,1,follow
10249,19209,1,follow
10249,10231,1,like
10249,16676,1,like
10249,10890,1,follow
10249,14019,1,follow
10249,10747,1,follow
10249,10652,1,follow
10249,8050,1,like
10249,16234,1,dislike
10249,8677,1,dislike
10249,19285,1,like
10249,19328,1,like
10249,6366,1,like
10249,5371,1,like
10249,14855,1,like
10249,20689,1,follow
10249,2135,1,follow
10250,15499,1,like
10250,11690,1,follow
10250,14361,1,follow
10250,10250,1,like
10250,9660,1,like
10250,15918,1,like
10250,10164,1,follow
10250,8487,1,like
10251,15666,1,like
10251,7726,1,follow
10251,8833,1,follow
10251,10490,1,follow
10251,11022,1,follow
10251,10256,2,like
10251,8760,1,follow
10251,12168,1,like
10251,16184,1,follow
10251,14907,5,like
10251,8821,1,follow
10251,8188,2,like
10251,11012,1,like
10251,14996,1,dislike
10251,20748,1,follow
10251,10251,1,like
10251,14538,1,follow
10251,9826,2,like
10251,12344,1,follow
10251,11603,1,follow
10251,11672,1,like
10251,7832,1,like
10251,6599,1,like
10251,10271,2,like
10251,11961,1,like
10251,10253,1,follow
10251,12201,1,like
10251,11694,1,like
10251,1994,1,unfollow
10251,10325,1,like
10251,7529,1,follow
10251,959,1,like
10251,10269,1,follow
10251,10450,1,like
10251,15244,1,follow
10251,13830,1,like
10251,6465,1,follow
10251,1490,1,like
10251,6622,1,follow
10251,12412,1,like
10251,13879,1,dislike
10251,8679,1,like
10251,7949,1,follow
10251,14463,1,dislike
10251,7353,1,like
10251,8901,1,like
10251,17151,1,dislike
10251,8835,1,like
10251,8822,1,dislike
10251,14530,1,like
10251,117,1,like
10251,8026,1,like
10253,9826,1,unfollow
10253,11282,1,like
10253,10267,1,like
10253,20748,1,like
10253,8069,1,follow
10253,15618,1,follow
10253,8835,4,like
10253,9743,1,like
10253,15957,2,like
10253,8788,1,follow
10253,9812,1,follow
10253,10251,2,like
10253,11606,1,follow
10253,14996,1,dislike
10253,11961,1,follow
10253,11950,1,follow
10253,11976,1,like
10253,12194,1,follow
10253,16158,1,like
10253,11012,1,follow
10253,10271,1,like
10253,16228,1,unfollow
10253,8813,1,like
10253,10253,1,dislike
10253,10335,1,follow
10253,6668,1,like
10253,16690,1,like
10253,12201,1,follow
10253,10947,1,follow
10253,11603,1,like
10253,10490,1,like
10253,10156,1,like
10253,17004,1,like
10253,10258,1,like
10253,14495,1,follow
10253,2812,1,like
10253,9703,1,unfollow
10253,19366,1,like
10253,2872,1,like
10253,13552,1,follow
10253,13865,1,like
10253,8821,1,follow
10253,15914,1,follow
10253,16310,1,like
10253,2069,1,like
10253,7335,1,follow
10253,13998,1,like
10253,12309,1,follow
10253,1994,1,like
10253,10450,1,like
10253,6298,2,like
10253,8312,1,follow
10253,8760,1,like
10253,117,1,like
10253,15666,1,follow
10253,7210,1,like
10253,17151,1,like
10253,19328,1,dislike
10253,8193,1,like
10253,1039,1,dislike
10253,8782,1,follow
10253,12255,1,follow
10253,3823,1,follow
10254,20306,1,follow
10254,14255,1,dislike
10254,1617,1,like
10254,12199,1,follow
10254,10396,1,like
10254,14163,1,like
10254,10254,1,like
10254,9961,1,like
10254,6283,1,follow
10254,9826,1,follow
10254,6465,1,dislike
10254,8312,1,like
10256,11606,1,follow
10256,8821,1,like
10256,8267,2,like
10256,11500,1,follow
10256,8994,1,follow
10256,8487,1,like
10256,10815,1,like
10256,10256,6,like
10256,11953,1,like
10256,11605,1,like
10256,11448,1,follow
10256,15450,1,follow
10256,12168,1,follow
10256,11611,1,unfollow
10256,11672,1,follow
10256,11827,1,follow
10256,11592,1,follow
10256,9427,2,like
10256,15455,1,like
10256,11283,1,like
10256,15040,1,follow
10256,6629,1,like
10256,10267,1,follow
10256,11468,1,like
10258,17813,2,like
10258,8821,1,dislike
10258,11283,1,follow
10258,12189,1,follow
10258,10258,1,dislike
10258,10253,1,like
10258,14996,2,follow
10258,8760,1,like
10258,7751,1,like
10258,11672,1,follow
10258,10815,1,follow
10258,12255,2,follow
10258,10256,1,follow
10258,14495,1,follow
10258,12201,1,like
10258,11611,1,follow
10258,8901,1,follow
10258,16125,1,like
10258,9826,1,follow
10258,11282,1,like
10258,10336,1,like
10258,11788,1,follow
10258,12065,1,like
10258,15765,1,like
10258,1359,1,follow
10258,12168,1,dislike
10258,11820,1,like
10258,14907,1,follow
10258,7443,1,follow
10258,8835,1,follow
10258,1490,1,like
10258,11004,1,follow
10258,9122,1,follow
10258,1528,1,like
10258,2722,1,follow
10258,11231,1,like
10258,8090,1,like
10258,14491,1,follow
10258,6298,1,like
10258,14451,1,follow
10258,117,1,like
10258,8267,3,like
10258,7210,1,dislike
10258,10267,1,follow
10258,10269,2,like
10258,14685,1,follow
10258,9943,1,dislike
10258,16637,1,like
10258,1846,1,like
10258,8036,1,like
10258,8188,1,dislike
10258,16038,1,like
10258,10490,1,like
10258,8832,1,like
10258,6332,1,follow
10259,6465,1,like
10259,8439,1,like
10259,1864,1,follow
10259,12167,1,like
10259,7210,1,like
10259,10271,1,like
10259,9826,1,follow
10259,10269,1,dislike
10259,8835,1,dislike
10259,10259,1,like
10259,522,1,like
2069,19366,1,follow
2069,14451,1,follow
2069,9452,1,like
2069,15023,1,follow
2069,9630,1,like
2069,10701,1,follow
2069,8312,1,like
2069,14488,1,like
2069,19363,1,like
2069,1349,1,like
2069,10253,1,like
2069,1807,1,follow
2069,17615,1,follow
2069,6983,1,like
2069,16310,1,dislike
2069,8819,1,follow
2069,8214,1,like
2069,10157,1,follow
2069,7404,1,like
2069,2738,1,follow
2069,12412,1,like
2069,6433,1,follow
2069,3250,1,follow
2069,15680,1,unfollow
2069,16676,1,like
2069,2069,1,follow
2069,6687,1,like
2069,7228,1,follow
2069,8271,1,like
2069,7088,1,like
10267,8821,1,follow
10267,11961,1,follow
10267,13908,1,follow
10267,7210,2,unfollow
10267,16158,1,follow
10267,12181,1,follow
10267,10490,1,follow
10267,11953,2,follow
10267,20748,1,like
10267,9826,2,follow
10267,18738,1,follow
10267,11573,1,follow
10267,11012,1,like
